OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Zinc,Total,10.0,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Aluminum,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,200.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,"Hardness, Ca, Mg",Total,528.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Lead,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,2.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Magnesium,Total,24.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Inorganic nitrogen (nitrate and nitrite),Total,411.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 350.1,21OHIO_WQX,USEPA 350.1,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Kjeldahl nitrogen,Total,0.83,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 351.2,21OHIO_WQX,USEPA 351.2,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Nitrite,Total,0.214,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 353.2,21OHIO_WQX,USEPA 353.2,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Potassium,Total,5.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Barium,Total,35.0,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Cadmium,Total,0.4,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Strontium,Total,4180.0,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Escherichia coli,Total,6800.0,#/100ml,,Final,,Actual,,,,,,,,,,,,,OEPA 650.1,21OHIO_WQX,OEPA 650.1,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Manganese,Total,133.0,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Nickel,Total,11.1,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Total dissolved solids,Total,5670.0,mg/l,,Final,,Actual,,,,,,,,,,,,,SM 2540C,21OHIO_WQX,SM 2540C,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Ammonia,Total,0.186,mg/l,,Final,,Actual,,,,,,,,,,,,,SM 4500-NH3BE,21OHIO_WQX,SM 4500-NH3BE,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Chromium,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,2.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Iron,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,50.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Mercury,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,0.2,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Chemical oxygen demand,Total,18.0,mg/l,,Final,,Actual,,,,,,,,,,,,,SM 5220D,21OHIO_WQX,SM 5220D,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Copper,Total,43.9,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Sodium,Total,1500.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Total suspended solids,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,5.0,mg/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Specific conductance,Total,7030.0,mho/cm,,Final,,Actual,,,,,,,,,,,,,SM 2510B,21OHIO_WQX,SM 2510B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Phosphorus,Total,0.072,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 365.4,21OHIO_WQX,USEPA 365.4,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C53982,Sample-Routine,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Selenium,Total,4.3,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,pH,,7.05,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,"Temperature, water",,20.56,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,Specific conductance,,7242.8,mho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,Specific conductance,,6628.6,mho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,Dissolved oxygen (DO),,5.76,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53870,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057,Ohio EPA,21OHIO_WQX-S02S05,102919,,,,,,,,,Dissolved oxygen saturation,,65.6,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,Specific conductance,,6628.6,mho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,"Temperature, water",,20.56,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,pH,,7.05,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,Dissolved oxygen saturation,,65.6,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,Specific conductance,,7242.8,mho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-FM53982,Field Msr/Obs,Water,,2008-06-25,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102060,,,,,,,,,Dissolved oxygen (DO),,5.76,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Lead,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,2.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Arsenic,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,2.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Phosphorus,Total,0.09,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 365.4,21OHIO_WQX,USEPA 365.4,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Ammonia,Total,0.085,mg/l,,Final,,Actual,,,,,,,,,,,,,SM 4500-NH3BE,21OHIO_WQX,SM 4500-NH3BE,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Nitrite,Total,0.082,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 353.2,21OHIO_WQX,USEPA 353.2,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Potassium,Total,4.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Beryllium,Total,14.2,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,"Hardness, Ca, Mg",Total,412.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Nickel,Total,4.7,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Selenium,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,2.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Aluminum,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,200.0,ug/l,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Chloride,Total,142.0,mg/l,,Final,,Actual,,,,,,,,,,,,,USEPA 325.1,21OHIO_WQX,USEPA 325.1,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Copper,Total,18.9,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Escherichia coli,Total,25000.0,#/100ml,,Final,,Actual,,,,,,,,,,,,,OEPA 650.1,21OHIO_WQX,OEPA 650.1,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Cadmium,Total,0.23,ug/l,,Final,,Actual,,,,,,,,,,,,,SM 3113B,21OHIO_WQX,SM 3113B,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Calcium,Total,132.0,mg/l,,Final,,Actual,,,,,,,,,,,,,OEPA Method,21OHIO_WQX,OEPA Method,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Iron,Total,54.0,ug/l,,Final,,Actual,,,,,,,,,,,,,USEPA 200.7,21OHIO_WQX,USEPA 200.7,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),,Total dissolved solids,Total,3410.0,mg/l,,Final,,Actual,,,,,,,,,,,,,SM 2540C,21OHIO_WQX,SM 2540C,,DES,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-C54469,Sample-Routine,Water,,2008-07-10,,,,,,,,,,,,,1053;1057;1793,Ohio EPA,21OHIO_WQX-S02S05,102857,,,,OH - Water,OEPA Surface Water Sample Collection Method,OEPA Surface Water Sample Collection Method,Water Sampler (Other),Present Below Quantification Limit,Total suspended solids,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,Practical Quantitation Limit,5.0,mg/l,,STORET
