,Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2003-06-10,2003,6,10,3425205.765,19.90344827586207,11000.0,20.344827586206897,112.34482758620686,115.08333333333334,61.55172413793103,,,,8775.862068965518,,51.62068965517241,95220.6896551724,,,8.375862068965517,,,,,,,,
2003-06-11,2003,6,11,4171411.3060000003,20.1,9000.0,20.0,91.0,115.05555555555556,61.0,,,,8800.0,,52.0,97800.0,,,8.4,,,,,,,,
2003-06-12,2003,6,12,5260137.424,20.193333333333335,28000.0,23.333333333333332,99.96666666666667,115.02777777777779,70.73333333333333,,,,8786.666666666666,,52.0,95143.33333333333,,,8.376666666666667,,,,,,,,
2003-06-13,2003,6,13,8611945.921,20.28666666666667,46000.0,26.666666666666668,108.93333333333334,115.0,80.46666666666667,,,,8773.333333333334,,52.0,92486.66666666667,,,8.353333333333333,,,,,,,,
2003-06-14,2003,6,14,21786755.24,20.380000000000003,121000.0,30.0,117.9,114.97222222222223,90.19999999999999,,,,8760.0,,52.0,89830.0,,,8.33,,,,,,,,
2003-06-15,2003,6,15,32417125.99,20.473333333333333,150000.0,33.333333333333336,126.86666666666667,114.94444444444444,99.93333333333334,,,,8746.666666666666,,52.0,87173.33333333333,,,8.306666666666667,,,,,,,,
2003-06-16,2003,6,16,27842029.72,20.566666666666666,113000.0,36.66666666666667,135.83333333333334,114.91666666666667,109.66666666666666,,,,8733.333333333334,,52.0,84516.66666666667,,,8.283333333333333,,,,,,,,
2003-06-17,2003,6,17,27768632.45,20.66,117000.0,40.0,144.8,114.88888888888889,119.39999999999999,,,,8720.0,,52.0,81860.0,,,8.26,,,,,,,,
2003-06-18,2003,6,18,40001510.18,20.753333333333334,269000.0,43.333333333333336,153.76666666666665,114.86111111111111,129.13333333333333,,,,8706.666666666666,,52.0,79203.33333333334,,,8.236666666666666,,,,,,,,
2003-06-19,2003,6,19,44038359.83,20.846666666666668,325000.0,46.66666666666667,162.73333333333335,114.83333333333334,138.86666666666667,,,,8693.333333333334,,52.0,76546.66666666667,,,8.213333333333333,,,,,,,,
2003-06-20,2003,6,20,31927810.88,20.94,227000.0,50.0,171.7,114.80555555555556,148.6,,,,8680.0,,52.0,73890.0,,,8.19,,,,,,,,
2003-06-21,2003,6,21,23144604.67,21.033333333333335,173000.0,53.333333333333336,180.66666666666669,114.77777777777779,158.33333333333331,,,,8666.666666666666,,52.0,71233.33333333334,,,8.166666666666668,,,,,,,,
2003-06-22,2003,6,22,15547987.6,21.12666666666667,136000.0,56.66666666666667,189.63333333333333,114.75,168.06666666666666,,,,8653.333333333334,,52.0,68576.66666666667,,,8.143333333333334,,,,,,,,
2003-06-23,2003,6,23,10079891.25,21.22,102000.0,60.0,198.6,114.72222222222223,177.79999999999998,,,,8640.0,,52.0,65920.0,,,8.120000000000001,,,,,,,,
2003-06-24,2003,6,24,7657781.459,21.313333333333333,87000.0,63.333333333333336,207.56666666666666,114.69444444444444,187.5333333333333,,,,8626.666666666666,,52.0,63263.333333333336,,,8.096666666666668,,,,,,,,
2003-06-25,2003,6,25,6520123.83,21.406666666666666,81000.0,66.66666666666667,216.53333333333333,114.66666666666667,197.26666666666665,,,,8613.333333333334,,52.0,60606.66666666667,,,8.073333333333334,,,,,,,,
2003-06-26,2003,6,26,4171411.3060000003,21.5,76000.0,70.0,225.5,114.63888888888889,207.0,,,,8600.0,,52.0,57950.0,,,8.05,,,,,,,,
2003-06-27,2003,6,27,3412972.887,21.593333333333334,73000.0,73.33333333333334,234.46666666666667,114.61111111111111,216.73333333333332,,,,8586.666666666666,,52.0,55293.333333333336,,,8.026666666666667,,,,,,,,
2003-06-28,2003,6,28,3168315.332,21.686666666666667,70000.0,76.66666666666667,243.43333333333334,114.58333333333334,226.46666666666664,,,,8573.333333333334,,52.0,52636.66666666667,,,8.003333333333334,,,,,,,,
2003-06-29,2003,6,29,3486370.153,21.78,67000.0,80.0,252.4,114.55555555555556,236.2,,,,8560.0,,52.0,49980.0,,,7.98,,,,,,,,
2003-06-30,2003,6,30,2923657.778,21.873333333333335,64000.0,83.33333333333334,261.3666666666667,114.52777777777779,245.9333333333333,,,,8546.666666666666,,52.0,47323.333333333336,,,7.956666666666667,,,,,,,,
2003-07-01,2003,7,1,2679000.223,21.966666666666665,58000.0,86.66666666666667,270.33333333333337,114.5,255.66666666666666,,,,8533.333333333334,,52.0,44666.66666666667,,,7.933333333333334,,,,,,,,
2003-07-02,2003,7,2,2899192.022,22.06,52000.0,90.0,279.3,114.47222222222223,265.4,,,,8520.0,,52.0,42010.0,,,7.91,,,,,,,,
2003-07-03,2003,7,3,6030808.721,22.153333333333332,58000.0,93.33333333333334,288.26666666666665,114.44444444444444,275.1333333333333,,,,8506.666666666666,,52.0,39353.333333333336,,,7.886666666666667,,,,,,,,
2003-07-04,2003,7,4,8954466.499,22.246666666666666,68000.0,96.66666666666667,297.23333333333335,114.41666666666667,284.8666666666667,,,,8493.333333333334,,52.0,36696.66666666667,,,7.863333333333333,,,,,,,,
2003-07-05,2003,7,5,10850562.55,22.34,64000.0,100.0,306.2,114.38888888888889,294.59999999999997,,,,8480.0,,52.0,34040.0,,,7.84,,,,,,,,
2003-07-06,2003,7,6,30949180.66,22.433333333333334,100000.0,103.33333333333334,315.16666666666663,114.36111111111111,304.3333333333333,,,,8466.666666666666,,52.0,31383.333333333343,,,7.816666666666666,,,,,,,,
2003-07-07,2003,7,7,49298497.25,22.526666666666664,166000.0,106.66666666666667,324.1333333333333,114.33333333333334,314.0666666666666,,,,8453.333333333334,,52.0,28726.66666666667,,,7.793333333333334,,,,,,,,
2003-07-08,2003,7,8,81837952.01,22.619999999999997,288000.0,110.0,333.1,114.30555555555556,323.79999999999995,,,,8440.0,,52.0,26070.0,,,7.7700000000000005,,,,,,,,
2003-07-09,2003,7,9,107771652.9,22.71333333333333,361000.0,113.33333333333334,342.06666666666666,114.27777777777779,333.5333333333333,,,,8426.666666666666,,52.0,23413.333333333343,,,7.746666666666667,,,,,,,,
2003-07-10,2003,7,10,105936721.2,22.806666666666665,234000.0,116.66666666666667,351.03333333333336,114.25,343.26666666666665,,,,8413.333333333334,,52.0,20756.66666666667,,,7.723333333333334,,,,,,,,
2003-07-11,2003,7,11,91868911.75,22.9,156000.0,120.0,360.0,114.22222222222223,353.0,,,,8400.0,,52.0,18100.0,,,7.7,,,,,,,,
2003-07-12,2003,7,12,79024390.14,22.916666666666664,132000.0,117.91666666666667,354.8541666666667,114.19444444444444,346.7916666666667,,,,8412.5,,52.020833333333336,18718.75,,,7.716666666666667,,,,,,,,
2003-07-13,2003,7,13,65690553.41,22.933333333333334,114000.0,115.83333333333333,349.7083333333333,114.16666666666667,340.5833333333333,,,,8425.0,,52.041666666666664,19337.5,,,7.733333333333333,,,,,,,,
2003-07-14,2003,7,14,52479045.47,22.95,95000.0,113.75,344.5625,114.13888888888889,334.375,,,,8437.5,,52.0625,19956.25,,,7.75,,,,,,,,
2003-07-15,2003,7,15,36331646.86,22.966666666666665,76000.0,111.66666666666667,339.4166666666667,114.11111111111111,328.1666666666667,,,,8450.0,,52.083333333333336,20575.0,,,7.766666666666667,,,,,,,,
2003-07-16,2003,7,16,19486974.22,22.98333333333333,57000.0,109.58333333333333,334.2708333333333,114.08333333333334,321.9583333333333,,,,8462.5,,52.104166666666664,21193.75,,,7.783333333333333,,,,,,,,
2003-07-17,2003,7,17,11670165.35,23.0,38000.0,107.5,329.125,114.05555555555556,315.75,,,,8475.0,,52.125,21812.5,,,7.8,,,,,,,,
2003-07-18,2003,7,18,6483425.197000001,23.016666666666666,31000.0,105.41666666666667,323.9791666666667,114.02777777777779,309.5416666666667,,,,8487.5,,52.145833333333336,22431.25,,,7.816666666666666,,,,,,,,
2003-07-19,2003,7,19,4354904.472,23.03333333333333,28000.0,103.33333333333333,318.8333333333333,114.0,303.3333333333333,,,,8500.0,,52.166666666666664,23050.0,,,7.833333333333334,,,,,,,,
2003-07-20,2003,7,20,3400740.0089999996,23.049999999999997,25000.0,101.25,313.6875,113.97222222222223,297.125,,,,8512.5,,52.1875,23668.75,,,7.8500000000000005,,,,,,,,
2003-07-21,2003,7,21,5088877.136,23.066666666666666,22000.0,99.16666666666666,308.5416666666667,113.94444444444444,290.9166666666667,,,,8525.0,,52.208333333333336,24287.5,,,7.866666666666667,,,,,,,,
2003-07-22,2003,7,22,34129728.87,23.083333333333332,62000.0,97.08333333333333,303.3958333333333,113.91666666666667,284.70833333333337,,,,8537.5,,52.229166666666664,24906.25,,,7.883333333333334,,,,,,,,
2003-07-23,2003,7,23,42815072.06,23.099999999999998,99000.0,95.0,298.25,113.88888888888889,278.5,,,,8550.0,,52.25,25525.0,,,7.9,,,,,,,,
2003-07-24,2003,7,24,34863701.53,23.116666666666667,75000.0,92.91666666666666,293.1041666666667,113.86111111111111,272.2916666666667,,,,8562.5,,52.270833333333336,26143.75,,,7.916666666666667,,,,,,,,
2003-07-25,2003,7,25,20783659.27,23.133333333333333,62000.0,90.83333333333333,287.95833333333337,113.83333333333334,266.08333333333337,,,,8575.0,,52.291666666666664,26762.5,,,7.933333333333334,,,,,,,,
2003-07-26,2003,7,26,14092275.15,23.15,53000.0,88.75,282.8125,113.80555555555556,259.875,,,,8587.5,,52.3125,27381.25,,,7.95,,,,,,,,
2003-07-27,2003,7,27,10532507.72,23.166666666666664,49000.0,86.66666666666666,277.6666666666667,113.77777777777779,253.66666666666669,,,,8600.0,,52.333333333333336,28000.0,,,7.966666666666667,,,,,,,,
2003-07-28,2003,7,28,11205316.0,23.183333333333334,44000.0,84.58333333333333,272.52083333333337,113.75,247.45833333333334,,,,8612.5,,52.354166666666664,28618.75,,,7.983333333333333,,,,,,,,
2003-07-29,2003,7,29,12404138.02,23.2,42000.0,82.5,267.375,113.72222222222223,241.25,,,,8625.0,,52.375,29237.5,,,8.0,,,,,,,,
2003-07-30,2003,7,30,11829192.77,23.216666666666665,40000.0,80.41666666666666,262.2291666666667,113.69444444444444,235.04166666666669,,,,8637.5,,52.395833333333336,29856.25,,,8.016666666666667,,,,,,,,
2003-07-31,2003,7,31,8881069.232,23.23333333333333,38000.0,78.33333333333333,257.08333333333337,113.66666666666667,228.83333333333334,,,,8650.0,,52.416666666666664,30475.0,,,8.033333333333333,,,,,,,,
2003-08-01,2003,8,1,6777014.262,23.25,36000.0,76.25,251.9375,113.63888888888889,222.625,,,,8662.5,,52.4375,31093.75,,,8.05,,,,,,,,
2003-08-02,2003,8,2,17101563.07,23.266666666666666,70000.0,74.16666666666666,246.79166666666669,113.61111111111111,216.41666666666669,,,,8675.0,,52.458333333333336,31712.5,,,8.066666666666666,,,,,,,,
2003-08-03,2003,8,3,52846031.8,23.28333333333333,152000.0,72.08333333333333,241.64583333333334,113.58333333333334,210.20833333333334,,,,8687.5,,52.479166666666664,32331.25,,,8.083333333333334,,,,,,,,
2003-08-04,2003,8,4,64711923.19,23.299999999999997,235000.0,70.0,236.5,113.55555555555556,204.0,,,,8700.0,,52.5,32950.0,,,8.1,,,,,,,,
2003-08-05,2003,8,5,73274937.61,23.316666666666666,253000.0,67.91666666666666,231.35416666666669,113.52777777777779,197.79166666666669,,,,8712.5,,52.520833333333336,33568.75,,,8.116666666666667,,,,,,,,
2003-08-06,2003,8,6,58595484.33,23.333333333333332,171000.0,65.83333333333333,226.20833333333334,113.5,191.58333333333334,,,,8725.0,,52.541666666666664,34187.5,,,8.133333333333333,,,,,,,,
2003-08-07,2003,8,7,41102469.18,23.349999999999998,121000.0,63.74999999999999,221.0625,113.47222222222223,185.375,,,,8737.5,,52.5625,34806.25,,,8.15,,,,,,,,
2003-08-08,2003,8,8,28135618.78,23.366666666666667,95000.0,61.666666666666664,215.91666666666669,113.44444444444444,179.16666666666669,,,,8750.0,,52.583333333333336,35425.0,,,8.166666666666666,,,,,,,,
2003-08-09,2003,8,9,24955070.57,23.383333333333333,83000.0,59.58333333333333,210.77083333333334,113.41666666666667,172.95833333333334,,,,8762.5,,52.604166666666664,36043.75,,,8.183333333333334,,,,,,,,
2003-08-10,2003,8,10,21187344.23,23.4,72000.0,57.49999999999999,205.625,113.38888888888889,166.75,,,,8775.0,,52.625,36662.5,,,8.2,,,,,,,,
2003-08-11,2003,8,11,13113644.93,23.416666666666664,60000.0,55.41666666666666,200.47916666666669,113.36111111111111,160.54166666666669,,,,8787.5,,52.645833333333336,37281.25,,,8.216666666666667,,,,,,,,
2003-08-12,2003,8,12,8587480.167000001,23.433333333333334,48000.0,53.33333333333333,195.33333333333334,113.33333333333334,154.33333333333334,,,,8800.0,,52.666666666666664,37900.0,,,8.233333333333334,,,,,,,,
2003-08-13,2003,8,13,8611945.922,23.45,42000.0,51.25,190.1875,,148.125,,,,8812.5,,52.6875,38518.75,,,8.25,,,,,,,,
2003-08-14,2003,8,14,9957562.472000001,23.466666666666665,50000.0,49.16666666666666,185.04166666666669,,141.91666666666669,,,,8825.0,,52.708333333333336,39137.5,,,8.266666666666667,,,,,,,,
2003-08-15,2003,8,15,8452918.512,23.48333333333333,41000.0,47.08333333333333,179.89583333333334,,135.70833333333334,,,,8837.5,,52.729166666666664,39756.25,,,8.283333333333333,,,,,,,,
2003-08-16,2003,8,16,6410027.931,23.5,35000.0,45.0,174.75,,129.5,,,,8850.0,,52.75,40375.0,,,8.3,,,,,,,,
2003-08-17,2003,8,17,3890055.119,23.516666666666666,29000.0,42.91666666666666,169.60416666666669,,123.29166666666669,,,,8862.5,,52.770833333333336,40993.75,,,8.316666666666666,,,,,,,,
2003-08-18,2003,8,18,2960356.4110000003,23.53333333333333,26000.0,40.83333333333333,164.45833333333334,,117.08333333333334,,,,8875.0,,52.791666666666664,41612.5,,,8.333333333333334,,,,,,,,
2003-08-19,2003,8,19,2899192.022,23.55,24000.0,38.75,159.3125,,110.875,,,,8887.5,,52.8125,42231.25,,,8.35,,,,,,,,
2003-08-20,2003,8,20,2556671.446,23.566666666666666,24000.0,36.66666666666666,154.16666666666669,,104.66666666666669,,,,8900.0,,52.833333333333336,42850.0,,,8.366666666666667,,,,,,,,
2003-08-21,2003,8,21,1880193.3069999998,23.583333333333332,23000.0,34.58333333333333,149.02083333333334,,98.45833333333334,,,,8912.5,,52.854166666666664,43468.75,,,8.383333333333333,,,,,,,,
2003-08-22,2003,8,22,2093045.38,23.599999999999998,23000.0,32.5,143.875,,92.25,,,,8925.0,,52.875,44087.5,,,8.4,,,,,,,,
2003-08-23,2003,8,23,2189685.114,23.616666666666667,23000.0,30.416666666666657,138.72916666666669,,86.04166666666669,,,,8937.5,,52.895833333333336,44706.25,,,8.416666666666666,,,,,,,,
2003-08-24,2003,8,24,1688137.1269999999,23.633333333333333,22000.0,28.33333333333333,133.58333333333334,,79.83333333333337,,,,8950.0,,52.916666666666664,45325.0,,,8.433333333333334,,,,,,,,
2003-08-25,2003,8,25,1492411.084,23.65,22000.0,26.25,128.4375,,73.625,,,,8962.5,,52.9375,45943.75,,,8.45,,,,,,,,
2003-08-26,2003,8,26,1738291.925,23.666666666666664,21000.0,24.166666666666657,123.29166666666669,,67.41666666666669,,,,8975.0,,52.958333333333336,46562.5,,,8.466666666666667,,,,,,,,
2003-08-27,2003,8,27,1662448.084,23.683333333333334,21000.0,22.08333333333333,118.14583333333334,,61.20833333333337,,,,8987.5,,52.979166666666664,47181.25,,,8.483333333333334,,,,,,,,
2003-08-28,2003,8,28,4403835.983,23.7,24000.0,20.0,113.0,,55.0,,,,9000.0,,53.0,47800.0,,,8.5,,,,,,,,
2003-08-29,2003,8,29,5321301.813,23.478571428571428,46000.0,22.285714285714285,115.26785714285714,,62.125,,,,9035.714285714286,,52.982142857142854,47851.78571428572,,,8.492857142857142,,,,,,,,
2003-08-30,2003,8,30,3645397.564,23.257142857142856,36000.0,24.57142857142857,117.53571428571429,,69.25,,,,9071.42857142857,,52.964285714285715,47903.57142857143,,,8.485714285714286,,,,,,,,
2003-08-31,2003,8,31,2379294.719,23.035714285714285,26000.0,26.857142857142858,119.80357142857143,,76.375,,,,9107.142857142857,,52.94642857142857,47955.357142857145,,,8.478571428571428,,,,,,,,
2003-09-01,2003,9,1,7009438.94,22.814285714285713,41000.0,29.142857142857142,122.07142857142857,,83.5,,,,9142.857142857143,,52.92857142857143,48007.142857142855,,,8.471428571428572,,,,,,,,
2003-09-02,2003,9,2,32294797.21,22.59285714285714,142000.0,31.428571428571427,124.33928571428571,,90.625,,,,9178.57142857143,,52.910714285714285,48058.92857142857,,,8.464285714285714,,,,,,,,
2003-09-03,2003,9,3,55904251.23,22.37142857142857,260000.0,33.714285714285715,126.60714285714286,,97.75,,,,9214.285714285714,,52.892857142857146,48110.71428571428,,,8.457142857142857,,,,,,,,
2003-09-04,2003,9,4,55781922.45,22.15,239000.0,36.0,128.875,,104.875,,,,9250.0,,52.875,48162.5,,,8.45,,,,,,,,
2003-09-05,2003,9,5,40980140.4,21.928571428571427,154000.0,38.285714285714285,131.14285714285714,,112.0,,,,9285.714285714286,,52.857142857142854,48214.28571428572,,,8.442857142857143,,,,,,,,
2003-09-06,2003,9,6,21847919.63,21.707142857142856,109000.0,40.57142857142857,133.41071428571428,,119.125,,,,9321.42857142857,,52.839285714285715,48266.07142857143,,,8.435714285714285,,,,,,,,
2003-09-07,2003,9,7,17285056.23,21.485714285714284,78000.0,42.857142857142854,135.67857142857142,,126.25,,,,9357.142857142857,,52.82142857142857,48317.857142857145,,,8.428571428571429,,,,,,,,
2003-09-08,2003,9,8,13541795.65,21.264285714285712,48000.0,45.14285714285714,137.94642857142856,,133.375,,,,9392.857142857143,,52.80357142857143,48369.642857142855,,,8.42142857142857,,,,,,,,
2003-09-09,2003,9,9,9137959.662999999,21.042857142857144,36000.0,47.42857142857143,140.21428571428572,,140.5,,,,9428.57142857143,,52.785714285714285,48421.42857142857,,,8.414285714285715,,,,,,,,
2003-09-10,2003,9,10,6923808.795,20.82142857142857,31000.0,49.71428571428571,142.48214285714286,,147.625,,,,9464.285714285714,,52.767857142857146,48473.21428571428,,,8.407142857142857,,,,,,,,
2003-09-11,2003,9,11,4501699.005,20.6,26000.0,52.0,144.75,,154.75,,,,9500.0,,52.75,48525.0,,,8.4,,,,,,,,
2003-09-12,2003,9,12,3608698.93,20.37857142857143,25000.0,54.285714285714285,147.01785714285714,,161.875,,,,9535.714285714286,,52.732142857142854,48576.78571428572,,,8.392857142857142,,,,,,,,
2003-09-13,2003,9,13,2911424.9,20.15714285714286,24000.0,56.57142857142857,149.28571428571428,,169.0,,,,9571.42857142857,,52.714285714285715,48628.57142857143,,,8.385714285714286,,,,,,,,
2003-09-14,2003,9,14,2469818.014,19.935714285714287,23000.0,58.857142857142854,151.55357142857144,,176.125,,,,9607.142857142857,,52.69642857142857,48680.357142857145,,,8.378571428571428,,,,,,,,
2003-09-15,2003,9,15,2429449.517,19.714285714285715,22000.0,61.14285714285714,153.82142857142856,,183.25,,,,9642.857142857143,,52.67857142857143,48732.142857142855,,,8.371428571428572,,,,,,,,
2003-09-16,2003,9,16,2223937.171,19.492857142857144,22000.0,63.42857142857142,156.08928571428572,,190.375,,,,9678.57142857143,,52.660714285714285,48783.92857142857,,,8.364285714285714,,,,,,,,
2003-09-17,2003,9,17,2248402.9269999997,19.271428571428572,21000.0,65.71428571428571,158.35714285714286,,197.5,,,,9714.285714285714,,52.642857142857146,48835.71428571428,,,8.357142857142858,,,,,,,,
2003-09-18,2003,9,18,2071026.2,19.05,20000.0,68.0,160.625,,204.625,,,,9750.0,,52.625,48887.5,,,8.35,,,,,,,,
2003-09-19,2003,9,19,1984172.7680000002,18.82857142857143,20000.0,70.28571428571428,162.89285714285714,,211.75,,,,9785.714285714286,,52.607142857142854,48939.28571428572,,,8.342857142857143,,,,,,,,
2003-09-20,2003,9,20,1378645.321,18.607142857142858,19000.0,72.57142857142857,165.16071428571428,,218.875,,,,9821.42857142857,,52.589285714285715,48991.07142857143,,,8.335714285714285,,,,,,,,
2003-09-21,2003,9,21,1401887.7880000002,18.385714285714286,18000.0,74.85714285714286,167.42857142857144,,226.0,,,,9857.142857142857,,52.57142857142857,49042.857142857145,,,8.32857142857143,,,,,,,,
2003-09-22,2003,9,22,2385411.1580000003,18.164285714285715,27000.0,77.14285714285714,169.69642857142856,,233.125,,,,9892.857142857143,,52.55357142857143,49094.642857142855,,,8.321428571428571,,,,,,,,
2003-09-23,2003,9,23,5039945.625,17.942857142857143,45000.0,79.42857142857142,171.96428571428572,,240.25,,,,9928.57142857143,,52.535714285714285,49146.42857142857,,,8.314285714285715,,,,,,,,
2003-09-24,2003,9,24,8770973.332999999,17.72142857142857,64000.0,81.71428571428571,174.23214285714286,,247.375,,,,9964.285714285714,,52.517857142857146,49198.21428571428,,,8.307142857142857,,,,,,,,
2003-09-25,2003,9,25,12709959.97,17.5,83000.0,84.0,176.5,,254.5,,,,10000.0,,52.5,49250.0,,,8.3,,,,,,,,
