"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"27878","02GG011",2003-12-26,"Level",174.940002441406,NA
"27879","02GG011",2003-12-27,"Level",174.929992675781,NA
"27880","02GG011",2003-12-28,"Level",174.899993896484,NA
"27881","02GG011",2003-12-29,"Level",174.919998168945,NA
"27882","02GG011",2003-12-30,"Level",174.970001220703,NA
"27883","02GG011",2003-12-31,"Level",175,NA
"27884","02GG011",2004-01-01,"Level",174.970001220703,NA
"27885","02GG011",2004-01-02,"Level",174.960006713867,NA
"27886","02GG011",2004-01-03,"Level",174.970001220703,NA
"27887","02GG011",2004-01-04,"Level",174.970001220703,NA
"27888","02GG011",2004-01-05,"Level",174.979995727539,NA
"27889","02GG011",2004-01-06,"Level",175.029998779297,NA
"27890","02GG011",2004-01-07,"Level",175,NA
"27891","02GG011",2004-01-08,"Level",174.949996948242,NA
"27892","02GG011",2004-01-09,"Level",174.940002441406,NA
"27893","02GG011",2004-01-10,"Level",174.960006713867,NA
"27894","02GG011",2004-01-11,"Level",175,NA
"27895","02GG011",2004-01-12,"Level",175.009994506836,NA
"27896","02GG011",2004-01-13,"Level",175.050003051758,NA
"27897","02GG011",2004-01-14,"Level",175.029998779297,NA
"27898","02GG011",2004-01-15,"Level",175.149993896484,NA
"27899","02GG011",2004-01-16,"Level",175.220001220703,NA
"27900","02GG011",2004-01-17,"Level",175.25,NA
"27901","02GG011",2004-01-18,"Level",175.360000610352,NA
"27902","02GG011",2004-01-19,"Level",175.350006103516,NA
"27903","02GG011",2004-01-20,"Level",175.190002441406,NA
"27904","02GG011",2004-01-21,"Level",175.039993286133,NA
"27905","02GG011",2004-01-22,"Level",175.110000610352,NA
"27906","02GG011",2004-01-23,"Level",175.070007324219,NA
"27907","02GG011",2004-01-24,"Level",175.070007324219,NA
"27908","02GG011",2004-01-25,"Level",175.050003051758,NA
"27909","02GG011",2004-01-26,"Level",175.039993286133,NA
"27910","02GG011",2004-01-27,"Level",175.020004272461,NA
"27911","02GG011",2004-01-28,"Level",175.070007324219,NA
"27912","02GG011",2004-01-29,"Level",175.070007324219,NA
"27913","02GG011",2004-01-30,"Level",175.080001831055,NA
"27914","02GG011",2004-01-31,"Level",175.100006103516,NA
"27915","02GG011",2004-02-01,"Level",175.080001831055,NA
"27916","02GG011",2004-02-02,"Level",175.110000610352,NA
"27917","02GG011",2004-02-03,"Level",175.199996948242,NA
"27918","02GG011",2004-02-04,"Level",175.220001220703,NA
"27919","02GG011",2004-02-05,"Level",175.220001220703,NA
"27920","02GG011",2004-02-06,"Level",175.190002441406,NA
"27921","02GG011",2004-02-07,"Level",175.199996948242,NA
"27922","02GG011",2004-02-08,"Level",175.119995117188,NA
"27923","02GG011",2004-02-09,"Level",175.080001831055,NA
"27924","02GG011",2004-02-10,"Level",175.080001831055,NA
"27925","02GG011",2004-02-11,"Level",175.050003051758,NA
"27926","02GG011",2004-02-12,"Level",175.039993286133,NA
"27927","02GG011",2004-02-13,"Level",174.970001220703,NA
"27928","02GG011",2004-02-14,"Level",174.970001220703,NA
"27929","02GG011",2004-02-15,"Level",175,NA
"27930","02GG011",2004-02-16,"Level",175.080001831055,NA
"27931","02GG011",2004-02-17,"Level",174.990005493164,NA
"27932","02GG011",2004-02-18,"Level",174.929992675781,NA
"27933","02GG011",2004-02-19,"Level",174.899993896484,NA
"27934","02GG011",2004-02-20,"Level",174.860000610352,NA
"27935","02GG011",2004-02-21,"Level",174.889999389648,NA
"27936","02GG011",2004-02-22,"Level",174.869995117188,NA
"27937","02GG011",2004-02-23,"Level",174.860000610352,NA
"27938","02GG011",2004-02-24,"Level",174.880004882812,NA
"27939","02GG011",2004-02-25,"Level",174.899993896484,NA
"27940","02GG011",2004-02-26,"Level",174.910003662109,NA
"27941","02GG011",2004-02-27,"Level",174.910003662109,NA
"27942","02GG011",2004-02-28,"Level",174.889999389648,NA
"27943","02GG011",2004-02-29,"Level",174.869995117188,NA
"27944","02GG011",2004-03-01,"Level",174.869995117188,NA
"27945","02GG011",2004-03-02,"Level",174.880004882812,NA
"27946","02GG011",2004-03-03,"Level",174.899993896484,NA
"27947","02GG011",2004-03-04,"Level",174.910003662109,NA
"27948","02GG011",2004-03-05,"Level",174.979995727539,NA
"27949","02GG011",2004-03-06,"Level",175,NA
"27950","02GG011",2004-03-07,"Level",175.020004272461,NA
"27951","02GG011",2004-03-08,"Level",175,NA
"27952","02GG011",2004-03-09,"Level",175,NA
"27953","02GG011",2004-03-10,"Level",175,NA
"27954","02GG011",2004-03-11,"Level",175.020004272461,NA
"27955","02GG011",2004-03-12,"Level",175.009994506836,NA
"27956","02GG011",2004-03-13,"Level",174.970001220703,NA
"27957","02GG011",2004-03-14,"Level",174.979995727539,NA
"27958","02GG011",2004-03-15,"Level",174.960006713867,NA
"27959","02GG011",2004-03-16,"Level",174.929992675781,NA
"27960","02GG011",2004-03-17,"Level",174.949996948242,NA
"27961","02GG011",2004-03-18,"Level",174.940002441406,NA
"27962","02GG011",2004-03-19,"Level",174.940002441406,NA
"27963","02GG011",2004-03-20,"Level",174.949996948242,NA
"27964","02GG011",2004-03-21,"Level",174.990005493164,NA
"27965","02GG011",2004-03-22,"Level",174.990005493164,NA
"27966","02GG011",2004-03-23,"Level",175.009994506836,NA
"27967","02GG011",2004-03-24,"Level",174.970001220703,NA
"27968","02GG011",2004-03-25,"Level",174.970001220703,NA
"27969","02GG011",2004-03-26,"Level",174.979995727539,NA
"27970","02GG011",2004-03-27,"Level",174.990005493164,NA
"27971","02GG011",2004-03-28,"Level",174.979995727539,NA
"27972","02GG011",2004-03-29,"Level",174.990005493164,NA
"27973","02GG011",2004-03-30,"Level",175.009994506836,NA
"27974","02GG011",2004-03-31,"Level",175.020004272461,NA
"27975","02GG011",2004-04-01,"Level",175.029998779297,NA
"27976","02GG011",2004-04-02,"Level",175.050003051758,NA
"27977","02GG011",2004-04-03,"Level",175.070007324219,NA
"27978","02GG011",2004-04-04,"Level",175.080001831055,NA
"27979","02GG011",2004-04-05,"Level",175.080001831055,NA
"27980","02GG011",2004-04-06,"Level",175.059997558594,NA
"27981","02GG011",2004-04-07,"Level",175.050003051758,NA
"27982","02GG011",2004-04-08,"Level",175.039993286133,NA
"27983","02GG011",2004-04-09,"Level",175.039993286133,NA
"27984","02GG011",2004-04-10,"Level",175.029998779297,NA
"27985","02GG011",2004-04-11,"Level",175.020004272461,NA
"27986","02GG011",2004-04-12,"Level",175.020004272461,NA
"27987","02GG011",2004-04-13,"Level",175.020004272461,NA
"27988","02GG011",2004-04-14,"Level",175.020004272461,NA
"27989","02GG011",2004-04-15,"Level",175.020004272461,NA
"27990","02GG011",2004-04-16,"Level",175.009994506836,NA
"27991","02GG011",2004-04-17,"Level",175.020004272461,NA
"27992","02GG011",2004-04-18,"Level",175.029998779297,NA
"27993","02GG011",2004-04-19,"Level",175.070007324219,NA
"27994","02GG011",2004-04-20,"Level",175.029998779297,NA
"27995","02GG011",2004-04-21,"Level",175.050003051758,NA
"27996","02GG011",2004-04-22,"Level",175.029998779297,NA
"27997","02GG011",2004-04-23,"Level",175.029998779297,NA
"27998","02GG011",2004-04-24,"Level",175.029998779297,NA
"27999","02GG011",2004-04-25,"Level",175.039993286133,NA
"28000","02GG011",2004-04-26,"Level",175.050003051758,NA
"28001","02GG011",2004-04-27,"Level",175.050003051758,NA
"28002","02GG011",2004-04-28,"Level",175.059997558594,NA
"28003","02GG011",2004-04-29,"Level",175.059997558594,NA
"28004","02GG011",2004-04-30,"Level",175.050003051758,NA
"28005","02GG011",2004-05-01,"Level",175.050003051758,NA
"28006","02GG011",2004-05-02,"Level",175.059997558594,NA
"28007","02GG011",2004-05-03,"Level",175.070007324219,NA
"28008","02GG011",2004-05-04,"Level",175.089996337891,NA
"28009","02GG011",2004-05-05,"Level",175.080001831055,NA
"28010","02GG011",2004-05-06,"Level",175.070007324219,NA
"28011","02GG011",2004-05-07,"Level",175.050003051758,NA
"28012","02GG011",2004-05-08,"Level",175.059997558594,NA
"28013","02GG011",2004-05-09,"Level",175.080001831055,NA
"28014","02GG011",2004-05-10,"Level",175.130004882812,NA
"28015","02GG011",2004-05-11,"Level",175.139999389648,NA
"28016","02GG011",2004-05-12,"Level",175.139999389648,NA
"28017","02GG011",2004-05-13,"Level",175.149993896484,NA
"28018","02GG011",2004-05-14,"Level",175.149993896484,NA
"28019","02GG011",2004-05-15,"Level",175.149993896484,NA
"28020","02GG011",2004-05-16,"Level",175.149993896484,NA
"28021","02GG011",2004-05-17,"Level",175.139999389648,NA
"28022","02GG011",2004-05-18,"Level",175.139999389648,NA
"28023","02GG011",2004-05-19,"Level",175.139999389648,NA
"28024","02GG011",2004-05-20,"Level",175.139999389648,NA
"28025","02GG011",2004-05-21,"Level",175.160003662109,NA
"28026","02GG011",2004-05-22,"Level",175.220001220703,NA
"28027","02GG011",2004-05-23,"Level",175.289993286133,NA
"28028","02GG011",2004-05-24,"Level",175.339996337891,NA
"28029","02GG011",2004-05-25,"Level",175.350006103516,NA
"28030","02GG011",2004-05-26,"Level",175.360000610352,NA
"28031","02GG011",2004-05-27,"Level",175.360000610352,NA
"28032","02GG011",2004-05-28,"Level",175.330001831055,NA
"28033","02GG011",2004-05-29,"Level",175.330001831055,NA
"28034","02GG011",2004-05-30,"Level",175.309997558594,NA
"28035","02GG011",2004-05-31,"Level",175.300003051758,NA
"28036","02GG011",2004-06-01,"Level",175.289993286133,NA
"28037","02GG011",2004-06-02,"Level",175.279998779297,NA
"28038","02GG011",2004-06-03,"Level",175.270004272461,NA
"28039","02GG011",2004-06-04,"Level",175.270004272461,NA
"28040","02GG011",2004-06-05,"Level",175.279998779297,NA
"28041","02GG011",2004-06-06,"Level",175.279998779297,NA
"28042","02GG011",2004-06-07,"Level",175.279998779297,NA
"28043","02GG011",2004-06-08,"Level",175.270004272461,NA
"28044","02GG011",2004-06-09,"Level",175.279998779297,NA
"28045","02GG011",2004-06-10,"Level",175.289993286133,NA
"28046","02GG011",2004-06-11,"Level",175.320007324219,NA
"28047","02GG011",2004-06-12,"Level",175.320007324219,NA
"28048","02GG011",2004-06-13,"Level",175.320007324219,NA
"28049","02GG011",2004-06-14,"Level",175.330001831055,NA
"28050","02GG011",2004-06-15,"Level",175.320007324219,NA
"28051","02GG011",2004-06-16,"Level",175.320007324219,NA
"28052","02GG011",2004-06-17,"Level",175.339996337891,NA
"28053","02GG011",2004-06-18,"Level",175.360000610352,NA
"28054","02GG011",2004-06-19,"Level",175.360000610352,NA
"28055","02GG011",2004-06-20,"Level",175.369995117188,NA
"28056","02GG011",2004-06-21,"Level",175.360000610352,NA
"28057","02GG011",2004-06-22,"Level",175.360000610352,NA
"28058","02GG011",2004-06-23,"Level",175.350006103516,NA
"28059","02GG011",2004-06-24,"Level",175.360000610352,NA
"28060","02GG011",2004-06-25,"Level",175.350006103516,NA
"28061","02GG011",2004-06-26,"Level",175.339996337891,NA
"28062","02GG011",2004-06-27,"Level",175.339996337891,NA
"28063","02GG011",2004-06-28,"Level",175.339996337891,NA
"28064","02GG011",2004-06-29,"Level",175.350006103516,NA
"28065","02GG011",2004-06-30,"Level",175.330001831055,NA
"28066","02GG011",2004-07-01,"Level",175.330001831055,NA
"28067","02GG011",2004-07-02,"Level",175.330001831055,NA
"28068","02GG011",2004-07-03,"Level",175.330001831055,NA
"28069","02GG011",2004-07-04,"Level",175.350006103516,NA
"28070","02GG011",2004-07-05,"Level",175.339996337891,NA
"28071","02GG011",2004-07-06,"Level",175.330001831055,NA
"28072","02GG011",2004-07-07,"Level",175.350006103516,NA
"28073","02GG011",2004-07-08,"Level",175.339996337891,NA
"28074","02GG011",2004-07-09,"Level",175.330001831055,NA
"28075","02GG011",2004-07-10,"Level",175.339996337891,NA
"28076","02GG011",2004-07-11,"Level",175.339996337891,NA
"28077","02GG011",2004-07-12,"Level",175.339996337891,NA
"28078","02GG011",2004-07-13,"Level",175.350006103516,NA
"28079","02GG011",2004-07-14,"Level",175.369995117188,NA
"28080","02GG011",2004-07-15,"Level",175.380004882812,NA
"28081","02GG011",2004-07-16,"Level",175.369995117188,NA
"28082","02GG011",2004-07-17,"Level",175.360000610352,NA
"28083","02GG011",2004-07-18,"Level",175.360000610352,NA
"28084","02GG011",2004-07-19,"Level",175.360000610352,NA
"28085","02GG011",2004-07-20,"Level",175.369995117188,NA
"28086","02GG011",2004-07-21,"Level",175.369995117188,NA
"28087","02GG011",2004-07-22,"Level",175.369995117188,NA
"28088","02GG011",2004-07-23,"Level",175.360000610352,NA
"28089","02GG011",2004-07-24,"Level",175.360000610352,NA
"28090","02GG011",2004-07-25,"Level",175.360000610352,NA
"28091","02GG011",2004-07-26,"Level",175.350006103516,NA
"28092","02GG011",2004-07-27,"Level",175.360000610352,NA
"28093","02GG011",2004-07-28,"Level",175.360000610352,NA
"28094","02GG011",2004-07-29,"Level",175.360000610352,NA
"28095","02GG011",2004-07-30,"Level",175.350006103516,NA
"28096","02GG011",2004-07-31,"Level",175.369995117188,NA
"28097","02GG011",2004-08-01,"Level",175.360000610352,NA
"28098","02GG011",2004-08-02,"Level",175.369995117188,NA
"28099","02GG011",2004-08-03,"Level",175.380004882812,NA
"28100","02GG011",2004-08-04,"Level",175.380004882812,NA
"28101","02GG011",2004-08-05,"Level",175.380004882812,NA
"28102","02GG011",2004-08-06,"Level",175.389999389648,NA
"28103","02GG011",2004-08-07,"Level",175.380004882812,NA
"28104","02GG011",2004-08-08,"Level",175.369995117188,NA
"28105","02GG011",2004-08-09,"Level",175.369995117188,NA
"28106","02GG011",2004-08-10,"Level",175.360000610352,NA
"28107","02GG011",2004-08-11,"Level",175.360000610352,NA
"28108","02GG011",2004-08-12,"Level",175.330001831055,NA
"28109","02GG011",2004-08-13,"Level",175.320007324219,NA
"28110","02GG011",2004-08-14,"Level",175.330001831055,NA
"28111","02GG011",2004-08-15,"Level",175.330001831055,NA
"28112","02GG011",2004-08-16,"Level",175.330001831055,NA
"28113","02GG011",2004-08-17,"Level",175.330001831055,NA
"28114","02GG011",2004-08-18,"Level",175.330001831055,NA
"28115","02GG011",2004-08-19,"Level",175.330001831055,NA
"28116","02GG011",2004-08-20,"Level",175.330001831055,NA
"28117","02GG011",2004-08-21,"Level",175.320007324219,NA
"28118","02GG011",2004-08-22,"Level",175.320007324219,NA
"28119","02GG011",2004-08-23,"Level",175.309997558594,NA
"28120","02GG011",2004-08-24,"Level",175.289993286133,NA
"28121","02GG011",2004-08-25,"Level",175.289993286133,NA
"28122","02GG011",2004-08-26,"Level",175.300003051758,NA
"28123","02GG011",2004-08-27,"Level",175.300003051758,NA
"28124","02GG011",2004-08-28,"Level",175.309997558594,NA
"28125","02GG011",2004-08-29,"Level",175.330001831055,NA
"28126","02GG011",2004-08-30,"Level",175.339996337891,NA
"28127","02GG011",2004-08-31,"Level",175.330001831055,NA
"28128","02GG011",2004-09-01,"Level",175.330001831055,NA
"28129","02GG011",2004-09-02,"Level",175.309997558594,NA
"28130","02GG011",2004-09-03,"Level",175.300003051758,NA
"28131","02GG011",2004-09-04,"Level",175.300003051758,NA
"28132","02GG011",2004-09-05,"Level",175.289993286133,NA
"28133","02GG011",2004-09-06,"Level",175.300003051758,NA
"28134","02GG011",2004-09-07,"Level",175.300003051758,NA
"28135","02GG011",2004-09-08,"Level",175.289993286133,NA
"28136","02GG011",2004-09-09,"Level",175.309997558594,NA
"28137","02GG011",2004-09-10,"Level",175.309997558594,NA
"28138","02GG011",2004-09-11,"Level",175.300003051758,NA
"28139","02GG011",2004-09-12,"Level",175.300003051758,NA
"28140","02GG011",2004-09-13,"Level",175.289993286133,NA
"28141","02GG011",2004-09-14,"Level",175.279998779297,NA
"28142","02GG011",2004-09-15,"Level",175.279998779297,NA
"28143","02GG011",2004-09-16,"Level",175.279998779297,NA
"28144","02GG011",2004-09-17,"Level",175.270004272461,NA
"28145","02GG011",2004-09-18,"Level",175.270004272461,NA
"28146","02GG011",2004-09-19,"Level",175.270004272461,NA
"28147","02GG011",2004-09-20,"Level",175.259994506836,NA
"28148","02GG011",2004-09-21,"Level",175.25,NA
"28149","02GG011",2004-09-22,"Level",175.25,NA
"28150","02GG011",2004-09-23,"Level",175.240005493164,NA
"28151","02GG011",2004-09-24,"Level",175.229995727539,NA
"28152","02GG011",2004-09-25,"Level",175.240005493164,NA
"28153","02GG011",2004-09-26,"Level",175.229995727539,NA
"28154","02GG011",2004-09-27,"Level",175.229995727539,NA
"28155","02GG011",2004-09-28,"Level",175.220001220703,NA
"28156","02GG011",2004-09-29,"Level",175.220001220703,NA
"28157","02GG011",2004-09-30,"Level",175.220001220703,NA
"28158","02GG011",2004-10-01,"Level",175.210006713867,NA
"28159","02GG011",2004-10-02,"Level",175.220001220703,NA
"28160","02GG011",2004-10-03,"Level",175.210006713867,NA
"28161","02GG011",2004-10-04,"Level",175.199996948242,NA
"28162","02GG011",2004-10-05,"Level",175.169998168945,NA
"28163","02GG011",2004-10-06,"Level",175.190002441406,NA
"28164","02GG011",2004-10-07,"Level",175.149993896484,NA
"28165","02GG011",2004-10-08,"Level",175.139999389648,NA
"28166","02GG011",2004-10-09,"Level",175.160003662109,NA
"28167","02GG011",2004-10-10,"Level",175.139999389648,NA
"28168","02GG011",2004-10-11,"Level",175.130004882812,NA
"28169","02GG011",2004-10-12,"Level",175.130004882812,NA
"28170","02GG011",2004-10-13,"Level",175.130004882812,NA
"28171","02GG011",2004-10-14,"Level",175.130004882812,NA
"28172","02GG011",2004-10-15,"Level",175.160003662109,NA
"28173","02GG011",2004-10-16,"Level",175.179992675781,NA
"28174","02GG011",2004-10-17,"Level",175.149993896484,NA
"28175","02GG011",2004-10-18,"Level",175.089996337891,NA
"28176","02GG011",2004-10-19,"Level",175.070007324219,NA
"28177","02GG011",2004-10-20,"Level",175.080001831055,NA
"28178","02GG011",2004-10-21,"Level",175.089996337891,NA
"28179","02GG011",2004-10-22,"Level",175.080001831055,NA
"28180","02GG011",2004-10-23,"Level",175.059997558594,NA
"28181","02GG011",2004-10-24,"Level",175.070007324219,NA
"28182","02GG011",2004-10-25,"Level",175.080001831055,NA
"28183","02GG011",2004-10-26,"Level",175.080001831055,NA
"28184","02GG011",2004-10-27,"Level",175.070007324219,NA
"28185","02GG011",2004-10-28,"Level",175.080001831055,NA
"28186","02GG011",2004-10-29,"Level",175.080001831055,NA
"28187","02GG011",2004-10-30,"Level",175.139999389648,NA
"28188","02GG011",2004-10-31,"Level",175.119995117188,NA
"28189","02GG011",2004-11-01,"Level",175.070007324219,NA
"28190","02GG011",2004-11-02,"Level",175.089996337891,NA
"28191","02GG011",2004-11-03,"Level",175.089996337891,NA
"28192","02GG011",2004-11-04,"Level",175.100006103516,NA
"28193","02GG011",2004-11-05,"Level",175.130004882812,NA
"28194","02GG011",2004-11-06,"Level",175.110000610352,NA
"28195","02GG011",2004-11-07,"Level",175.080001831055,NA
"28196","02GG011",2004-11-08,"Level",175.089996337891,NA
"28197","02GG011",2004-11-09,"Level",175.070007324219,NA
"28198","02GG011",2004-11-10,"Level",175.080001831055,NA
"28199","02GG011",2004-11-11,"Level",175.059997558594,NA
"28200","02GG011",2004-11-12,"Level",175.039993286133,NA
"28201","02GG011",2004-11-13,"Level",175.039993286133,NA
"28202","02GG011",2004-11-14,"Level",175.050003051758,NA
"28203","02GG011",2004-11-15,"Level",175.039993286133,NA
"28204","02GG011",2004-11-16,"Level",175.029998779297,NA
"28205","02GG011",2004-11-17,"Level",175.029998779297,NA
